Source: https://www.kaggle.com/nickhould/craft-cans,,,,,,,,,
License: https://opendatacommons.org/licenses/odbl/1.0/,,,,,,,,,
,,,,,,,,,
beer id,abv,ibu,beer name,beer style,ounces,brewery id,brewery name,city,state
1117,0.058,60,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1118,0.05,20,Suzy B Dirty Blonde Ale,American Blonde Ale,16,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1120,0.058,40,Hipster Breakfast,Oatmeal Stout,16,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1121,0.051,36,Sidekick Extra Pale Ale,American Pale Ale (APA),12,74,Two Brothers Brewing Company,Warrenville, IL
1122,0.052,,Ride Again Pale Ale,American Pale Ale (APA),16,456,Lucette Brewing Company,Menominie, WI
1123,0.049,18,Helles Golden Lager,Munich Helles Lager,12,371,Sly Fox Brewing Company,Pottstown, PA
1124,0.06,30,Happy Amber,American Amber / Red Ale,12,91,Madtree Brewing Company,Cincinnati, OH
1125,0.07,32,Gnarly Brown,American Brown Ale,12,91,Madtree Brewing Company,Cincinnati, OH
1126,0.069,70,Psychopathy,American IPA,12,91,Madtree Brewing Company,Cincinnati, OH
1127,0.054,23,Bourbon Barrel Wee Mac,Scottish Ale,16,25,Sun King Brewing Company,Indianapolis, IN
1128,0.071,27,Ring of Dingle,Irish Dry Stout,16,25,Sun King Brewing Company,Indianapolis, IN
1129,0.05,,Occidental Altbier,Altbier,16,200,Occidental Brewing Company,Portland, OR
1130,0.051,,Occidental Dunkel,Dunkelweizen,16,200,Occidental Brewing Company,Portland, OR
1131,0.05,,Back East Ale,American Amber / Red Ale,12,235,Back East Brewing Company,Bloomfield, CT
1132,0.07,,Misty Mountain IPA,American IPA,12,235,Back East Brewing Company,Bloomfield, CT
1133,0.068,,A Little Crazy,Belgian Pale Ale,12,44,Revolution Brewing Company,Chicago, IL
1134,0.057,,Pony Pilsner,German Pilsener,16,327,Half Acre Beer Company,Chicago, IL
1135,0.065,60,Our Legacy IPA,American IPA,16,299,Matt Brewing Company,Utica, NY
1136,0.098,,Tart Side of the Moon,Belgian Dark Ale,16,10,Brewery Vivant,Grand Rapids, MI
1137,0.052,33,Pre Flight Pilsner,American Pilsner,16,367,Airways Brewing Company,Kent, WA
1138,0.055,25,Maduro Brown Ale,English Brown Ale,12,141,Cigar City Brewing Company,Tampa, FL
1139,0.05,,Invasion Pale Ale,American Pale Ale (APA),12,141,Cigar City Brewing Company,Tampa, FL
1140,0.08,65,José Martí American Porter,American Porter,12,141,Cigar City Brewing Company,Tampa, FL
1141,0.075,70,Jai Alai IPA Aged on White Oak,American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1142,0.075,70,Humidor Series India Pale Ale,American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1143,0.049,30,Boston Lager,Vienna Lager,12,300,Boston Beer Company,Boston, MA
1144,0.053,7,Samuel Adams Summer Ale,American Pale Wheat Ale,12,300,Boston Beer Company,Boston, MA
1145,0.057,29,Cardinal Pale Ale,American Pale Ale (APA),12,337,Nebraska Brewing Company,Papillion, NE
1146,0.048,15,Brunette Nut Brown Ale,English Brown Ale,12,337,Nebraska Brewing Company,Papillion, NE
1147,0.048,10,EOS Hefeweizen,Hefeweizen,12,337,Nebraska Brewing Company,Papillion, NE
1148,0.065,65,Nebraska India Pale Ale,American IPA,12,337,Nebraska Brewing Company,Papillion, NE
1149,0.065,,Kentucky IPA,American IPA,16,388,Alltech's Lexington Brewing Company,Lexington, KY
1150,0.046,12,Woolybugger Wheat,American Pale Wheat Ale,12,309,Sockeye Brewing Company,Boise, ID
1151,0.052,32,Hell-Diver Pale Ale,American Pale Ale (APA),12,309,Sockeye Brewing Company,Boise, ID
1152,0.043,,Galena Golden,American Blonde Ale,12,309,Sockeye Brewing Company,Boise, ID
1153,0.053,20,Lumberyard Pilsner,American Pilsner,12,158,Lumberyard Brewing Company,Flagstaff, AZ
1154,0.06,,Terlingua Gold,American Blonde Ale,12,463,Big Bend Brewing Company,Alpine, TX
1155,0.056,,Big Bend Hefeweizen,Hefeweizen,12,463,Big Bend Brewing Company,Alpine, TX
1156,0.064,,Number 22 Porter,American Porter,12,463,Big Bend Brewing Company,Alpine, TX
1157,0.047,,Tejas Lager,Czech Pilsener,12,463,Big Bend Brewing Company,Alpine, TX
1158,0.078,,La Frontera Premium IPA,American IPA,12,463,Big Bend Brewing Company,Alpine, TX
1159,0.056,46,Mother Ale,American Blonde Ale,12,453,Denali Brewing Company,Talkeetna, AK
1160,0.099,100,Old Devil's Tooth,American Barleywine,12,309,Sockeye Brewing Company,Boise, ID
1161,0.046,,Rye Pils Session Lager,German Pilsener,12,127,Deep Ellum Brewing Company,Dallas, TX
1162,0.05,35,Oatmeal PSA,American Pale Ale (APA),16,367,Airways Brewing Company,Kent, WA
1163,0.049,,WinterWonderGrass Festival Ale,American Amber / Red Ale,12,63,Crazy Mountain Brewing Company,Edwards, CO
1164,0.05,,TailGate Saison,Saison / Farmhouse Ale,12,449,TailGate Beer,San Diego, CA
1165,0.055,26,Colorado Native,American Amber / Red Lager,12,462,AC Golden Brewing Company,Golden, CO
1166,0.065,65,Dale's Pale Ale,American Pale Ale (APA),19.2,389,Oskar Blues Brewery (North Carol...,Brevard, NC
1167,0.053,35,Mama's Little Yella Pils,Czech Pilsener,19.2,166,Oskar Blues Brewery,Longmont, CO
1168,0.06,30,Farm Girl Saison,Saison / Farmhouse Ale,16,244,Lift Bridge Brewing Company,Stillwater, MN
1169,0.05,,Ol' Factory Pils,German Pilsener,12,435,Two Roads Brewing Company,Stratford, CT
1170,0.048,,Workers Comp Saison,Saison / Farmhouse Ale,12,435,Two Roads Brewing Company,Stratford, CT
1171,0.072,,Road 2 Ruin Double IPA,American Double / Imperial IPA,12,435,Two Roads Brewing Company,Stratford, CT
1172,0.052,10,Mo's Gose,Gose,16,461,Armstrong Brewing Company,South San Francisco, CA
1173,0.062,70,Evolutionary IPA (2012),American IPA,12,190,Two Beers Brewing Company,Seattle, WA
1174,0.04,,77 Fremont Select Spring Session IPA,American IPA,12,460,Fremont Brewing Company,Seattle, WA
1175,0.08,35,Old Chub,Scottish Ale,12,389,Oskar Blues Brewery (North Carol...,Brevard, NC
2004,0.05,,Hop Syndrome,American Pale Lager,12,81,Epic Brewing,Denver, CO
1177,0.062,70,Mutiny IPA,American IPA,12,192,Capital Brewery,Middleton, WI
1178,0.082,,Vivant Tripel,Tripel,16,10,Brewery Vivant,Grand Rapids, MI
2644,0.095,75,Yeti  Imperial Stout,Russian Imperial Stout,12,6,Great Divide Brewing Company,Denver, CO
2649,0.087,,Hibernation Ale,Old Ale,12,6,Great Divide Brewing Company,Denver, CO
1181,0.064,,Sockeye Maibock,Maibock / Helles Bock,12,309,Sockeye Brewing Company,Boise, ID
1182,0.051,36,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),16,29,Cedar Creek Brewery,Seven Points, TX
1183,0.053,45,Kindler Pale Ale,American Pale Ale (APA),12,107,Bonfire Brewing Company,Eagle, CO
1184,0.049,,Dirtbag Dunkel,Munich Dunkel Lager,16,107,Bonfire Brewing Company,Eagle, CO
1185,0.055,,Bring Back the Beach Blonde Ale,American Blonde Ale,16,379,Grey Sail Brewing of Rhode Island,Westerly, RI
1186,0.04,20,Hazy Day Belgian-Style Wit,Witbier,16,379,Grey Sail Brewing of Rhode Island,Westerly, RI
1187,0.05,15,Peninsula Brewers Reserve (PBR),American Blonde Ale,12,458,Kenai River Brewing Company,Soldotna, AK
1188,0.06,,Duke's Cold Nose Brown Ale,American Brown Ale,12,378,Bold City Brewery,Jacksonville, FL
1189,0.06,,Honeyspot Road White IPA,American White IPA,12,435,Two Roads Brewing Company,Stratford, CT
1190,0.04,,Notch Session Pils,Czech Pilsener,12,271,Notch Brewing Company,Ipswich, MA
1191,0.068,,Swami's India Pale Ale,American IPA,16,370,Pizza Port Brewing Company,Carlsbad, CA
1192,0.058,,Vernal Minthe Stout,American Stout,12,264,Ska Brewing Company,Durango, CO
1193,0.058,,Skilak Scottish Ale,Scottish Ale,12,458,Kenai River Brewing Company,Soldotna, AK
1194,0.051,45,Alpha Ale,American Pale Ale (APA),12,181,Wild Wolf Brewing Company,Nellysford, VA
1195,0.045,25,Wild Wolf American Pilsner,American Pilsner,12,181,Wild Wolf Brewing Company,Nellysford, VA
1196,0.056,20,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16,45,Tallgrass Brewing Company,Manhattan, KS
1197,0.059,15,Wagon Box Wheat Beer,American Pale Wheat Ale,12,457,The Black Tooth Brewing Company,Sheridan, WY
1198,0.048,16,Saddle Bronc Brown Ale (2013),English Brown Ale,12,457,The Black Tooth Brewing Company,Sheridan, WY
1199,0.07,75,Indian Paintbrush IPA,American IPA,12,457,The Black Tooth Brewing Company,Sheridan, WY
1200,0.046,20,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12,457,The Black Tooth Brewing Company,Sheridan, WY
1201,0.052,26,Striped Bass Pale Ale,American Pale Ale (APA),12,237,Devil's Backbone Brewing Company,Lexington, VA
1202,0.048,25,Farmhouse Wit,Saison / Farmhouse Ale,16,127,Deep Ellum Brewing Company,Dallas, TX
1203,0.07,,Double Brown Stout,Baltic Porter,12,127,Deep Ellum Brewing Company,Dallas, TX
1204,0.062,,Hips Don't Lie,Hefeweizen,16,456,Lucette Brewing Company,Menominie, WI
1205,0.065,52,Northern Lights India Pale Ale,American IPA,16,383,Starr Hill Brewery,Crozet, VA
1206,0.07,,Red Clay IPA,American IPA,12,455,Sunken City Brewing Company,Hardy, VA
1207,0.045,,Dam Lager,American Amber / Red Lager,12,455,Sunken City Brewing Company,Hardy, VA
1208,0.055,18,Twisted Helles Summer Lager,Munich Helles Lager,12,253,Frankenmuth Brewery,Frankenmuth, MI
1209,0.047,,Summer Swelter,American Pale Wheat Ale,12,292,Baxter Brewing Company,Lewiston, ME
1210,0.05,40,Mirror Pond Pale Ale,American Pale Ale (APA),12,454,Deschutes Brewery,Bend, OR
1211,0.062,,360° India Pale Ale,American IPA,12,371,Sly Fox Brewing Company,Pottstown, PA
1212,0.04,17,SUM'R,American Blonde Ale,12,159,Uinta Brewing Company,Salt Lake City, UT
1213,0.059,55,Chuli Stout,Irish Dry Stout,12,453,Denali Brewing Company,Talkeetna, AK
1214,0.058,,Tender Loving Empire NWPA,American Pale Ale (APA),16,206,Fort George Brewery,Astoria, OR
1217,0.055,25,El Steinber Dark Lager,Vienna Lager,16,171,Anderson Valley Brewing Company,Boonville, CA
1218,0.05,,All American Red Ale,American Amber / Red Ale,12,452,Centennial Beer Company,Edwards, CO
1219,0.05,,All American Blonde Ale,American Blonde Ale,12,452,Centennial Beer Company,Edwards, CO
1220,0.046,18,Longboard Island Lager,American Amber / Red Lager,16,439,Kona Brewing Company,Kona, HI
1221,0.057,13,Barney Flats Oatmeal Stout,Oatmeal Stout,12,171,Anderson Valley Brewing Company,Boonville, CA
1222,0.065,,Cropduster Mid-American IPA,American IPA,12,282,Thunderhead Brewing Company,Kearney, NE
1223,0.047,42,All Day IPA,American IPA,12,15,Founders Brewing Company,Grand Rapids, MI
1224,0.065,,Dank IPA,American IPA,16,451,Dad & Dude's Breweria,Aurora, CO
1225,0.052,7,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16,131,Stevens Point Brewery,Stevens Point, WI
1226,0.063,42,Three Skulls Ale Pale Ale,American Pale Ale (APA),16,450,Northwest Brewing Company,Pacific, WA
1227,0.063,,Hoppy Bitch IPA,American IPA,16,450,Northwest Brewing Company,Pacific, WA
1228,0.048,23,Mad Beach,American Pale Wheat Ale,12,360,Aviator Brewing Company,Fuquay-Varina, NC
1229,0.08,95,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12,449,TailGate Beer,San Diego, CA
1231,0.065,,There Will Be Stout,American Stout,12,161,Martin House Brewing Company,Fort Worth, TX
1232,0.05,,River House Saison,Saison / Farmhouse Ale,12,161,Martin House Brewing Company,Fort Worth, TX
1233,0.05,,Day Break 4-Grain Breakfast Beer,Rye Beer,16,161,Martin House Brewing Company,Fort Worth, TX
1234,0.08,,The Imperial Texan,American Double / Imperial IPA,12,161,Martin House Brewing Company,Fort Worth, TX
1235,0.047,20,Love Street Summer Seasonal (2014),Kölsch,12,125,Karbach Brewing Company,Houston, TX
1236,0.037,21,Pace Setter Belgian Style Wit,Witbier,12,448,Mavericks Beer Company,Half Moon Bay, CA
1237,0.037,34,Pit Stop Chocolate Porter,American Porter,12,448,Mavericks Beer Company,Half Moon Bay, CA
1238,0.059,18,Wild Night,Cream Ale,12,447,Swamp Head Brewery,Gainesville, FL
1239,0.05,38,Midnight Oil,Oatmeal Stout,12,447,Swamp Head Brewery,Gainesville, FL
1240,0.056,35,Stump Knocker Pale Ale,American Pale Ale (APA),12,447,Swamp Head Brewery,Gainesville, FL
1241,0.05,10,Cotton Mouth,Witbier,12,447,Swamp Head Brewery,Gainesville, FL
1242,0.073,50,Big Nose,American IPA,12,447,Swamp Head Brewery,Gainesville, FL
1243,0.052,,Tropical Heatwave,American Pale Wheat Ale,16,141,Cigar City Brewing Company,Tampa, FL
1244,0.048,20,Dos Pistolas,Vienna Lager,12,365,Great River Brewery,Davenport, IA
1245,0.065,,Schilling Hard Cider,Cider,12,394,Schilling & Company,Seattle, WA
1246,0.049,,Cranberry Blend,Cider,12,446,Downeast Cider House,Leominster, MA
1247,0.052,42,Ray Ray’s Pale Ale,American Pale Ale (APA),12,122,Center of the Universe Brewing C...,Ashland, VA
1248,0.05,40,Main St. Virginia Ale,Altbier,12,122,Center of the Universe Brewing C...,Ashland, VA
1249,0.056,70,Duluchan India Pale Ale,American IPA,12,345,Lavery Brewing Company,Erie, PA
1250,0.055,,Action Man Lager,Vienna Lager,12,445,Howard Brewing Company,Lenoir, NC
1251,0.065,,Trail Maker Pale Ale,American Pale Ale (APA),12,445,Howard Brewing Company,Lenoir, NC
1252,0.065,65,Dale's Pale Ale,American Pale Ale (APA),12,166,Oskar Blues Brewery,Longmont, CO
1253,0.05,38,Venture Pils,German Pilsener,12,75,Bent Paddle Brewing Company,Duluth, MN
1254,0.06,,JP's Ould Sod Irish Red IPA,American IPA,12,32,James Page Brewing Company,Stevens Point, WI
1255,0.098,76,Bad Axe Imperial IPA,American Double / Imperial IPA,16,444,Big Wood Brewery,Vadnais Heights, MN
1256,0.099,85,Forest Fire Imperial Smoked Rye,Rye Beer,16,444,Big Wood Brewery,Vadnais Heights, MN
1257,0.053,43,Jack Pine Savage,American Pale Ale (APA),16,444,Big Wood Brewery,Vadnais Heights, MN
1258,0.061,66,5 Day IPA,American IPA,12,442,O'Fallon Brewery,O'Fallon, MO
1259,0.052,42,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12,433,French Broad Brewery,Asheville, NC
1260,0.07,24,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12,433,French Broad Brewery,Asheville, NC
1261,0.06,34,Bent Paddle Black Ale,American Black Ale,12,75,Bent Paddle Brewing Company,Duluth, MN
1262,0.047,,Marble Pilsner,German Pilsener,12,443,Marble Brewery,Albuquerque, NM
1263,0.053,11,El Hefe Speaks,Hefeweizen,12,227,DC Brau Brewing Company,Washington, DC
1264,0.055,,O'Fallon Pumpkin Beer,Pumpkin Ale,12,442,O'Fallon Brewery,O'Fallon, MO
1265,0.085,86,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16,387,Natian Brewery,Portland, OR
1266,0.09,,Zaison,Saison / Farmhouse Ale,16,10,Brewery Vivant,Grand Rapids, MI
1267,0.05,,Black Rabbit,American Black Ale,16,10,Brewery Vivant,Grand Rapids, MI
1268,0.052,23,Rustic Red,Irish Red Ale,16,441,Pateros Creek Brewing Company,Fort Collins, CO
1269,0.056,33,Great Crescent Coconut Porter,American Porter,16,165,Great Crescent Brewery,Aurora, IN
1270,0.056,55,Capital Trail Pale Ale,American Pale Ale (APA),12,343,Hardywood Park Craft Brewery,Richmond, VA
1271,0.05,,Lemongrass Saison,Saison / Farmhouse Ale,12,375,Maui Brewing Company,Lahaina, HI
1272,0.051,24,Louie's Demise Amber Ale,American Amber / Red Ale,16,284,Milwaukee Brewing Company,Milwaukee, WI
1273,0.048,,SNO White Ale,Witbier,16,440,MillKing It Productions,Royal Oak, MI
1274,0.046,18,Longboard Island Lager,American Amber / Red Lager,24,439,Kona Brewing Company,Kona, HI
1275,0.048,,Dirty Blonde Chocolate Ale,American Blonde Ale,12,365,Great River Brewery,Davenport, IA
1276,0.047,,Will Power Pale Ale,American Pale Ale (APA),16,438,The Right Brain Brewery,Traverse City, MI
1277,0.059,,CEO Stout,American Stout,16,438,The Right Brain Brewery,Traverse City, MI
1278,0.058,,Northern Hawk Owl Amber,American Amber / Red Ale,12,438,The Right Brain Brewery,Traverse City, MI
1279,0.068,47,East India Pale Ale,English India Pale Ale (IPA),16,437,Brooklyn Brewery,Brooklyn, NY
1280,0.055,,Lazy Daze Lager,American Adjunct Lager,16,229,Rochester Mills Brewing Company,Rochester, MI
1281,0.053,15,Samuel Adams Octoberfest,Märzen / Oktoberfest,12,300,Boston Beer Company,Boston, MA
1282,0.055,65,Nice Rack IPA,American IPA,16,436,Southern Oregon Brewing Company,Medford, OR
1283,0.048,32,Na Zdraví Pilsner,Czech Pilsener,16,436,Southern Oregon Brewing Company,Medford, OR
1284,0.051,17,Dog Days Lager,Dortmunder / Export Lager,12,74,Two Brothers Brewing Company,Warrenville, IL
1285,0.05,,No Limits Hefeweizen,Hefeweizen,16,435,Two Roads Brewing Company,Stratford, CT
1286,0.027,,Bikini Beer,American IPA,12,173,Evil Twin Brewing,Brooklyn, NY
1287,0.055,,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),12,173,Evil Twin Brewing,Brooklyn, NY
1288,0.06,25,Bozone Hefe Weizen,Hefeweizen,12,219,Bozeman Brewing Company,Bozeman, MT
1289,0.07,80,Bozone HopZone IPA,American IPA,12,219,Bozeman Brewing Company,Bozeman, MT
1290,0.059,,The Sword Iron Swan Ale,English Pale Ale,12,128,Real Ale Brewing Company,Blanco, TX
1291,0.086,35,Narragansett Bohemian Pilsner,German Pilsener,16,143,Narragansett Brewing Company,Providence, RI
1292,0.05,,Angry Orchard Crisp Apple,Cider,12,434,Angry Orchard Cider Company,Cincinnati, OH
1293,0.05,,Angry Orchard Crisp Apple,Cider,16,434,Angry Orchard Cider Company,Cincinnati, OH
1294,0.05,,Angry Orchard Apple Ginger,Cider,16,434,Angry Orchard Cider Company,Cincinnati, OH
1295,0.05,28,Summerfest,Czech Pilsener,12,83,Sierra Nevada Brewing Company,Chico, CA
1296,0.059,60,Point the Way IPA,American IPA,12,240,Golden Road Brewing,Los Angeles, CA
1297,0.058,15,Estival Cream Stout,American Stout,12,264,Ska Brewing Company,Durango, CO
1298,0.05,,Sockeye Belgian Style Summer Ale,Witbier,16,309,Sockeye Brewing Company,Boise, ID
1299,0.065,,Supermonk I.P.A.,Belgian IPA,12,30,SanTan Brewing Company,Chandler, AZ
1300,0.053,32,Gateway Kolsch Style Ale,Kölsch,12,433,French Broad Brewery,Asheville, NC
1301,0.045,,Easy Livin' Summer Ale,American Blonde Ale,12,212,Crow Peak Brewing Company,Spearfish, SD
1302,0.074,60,Blur India Pale Ale,American IPA,12,432,Seabright Brewery,Santa Cruz, CA
1303,0.052,,6-4-3 Double Play Pilsner,German Pilsener,12,380,Blue Blood Brewing Company,Lincoln, NE
1304,0.045,,Slimy Pebble Pils,German Pilsener,12,431,North Country Brewing Company,Slippery Rock, PA
1305,0.055,,Station 33 Firehouse Red,Irish Red Ale,12,431,North Country Brewing Company,Slippery Rock, PA
1306,0.061,,Buck Snort Stout,American Stout,12,431,North Country Brewing Company,Slippery Rock, PA
1307,0.06,,Paleo IPA,English India Pale Ale (IPA),12,431,North Country Brewing Company,Slippery Rock, PA
1308,0.056,55,Rhino Chasers Pilsner,Czech Pilsener,12,430,Lost Rhino Brewing Company,Ashburn, VA
1309,0.062,65,Face Plant IPA,American IPA,12,430,Lost Rhino Brewing Company,Ashburn, VA
1310,0.049,30,Boston Lager,Vienna Lager,12,300,Boston Beer Company,Boston, MA
1311,0.06,,Geary's Summer Ale,Kölsch,12,323,D.L. Geary Brewing Company,Portland, ME
1312,0.04,5,Westbrook Gose,Gose,12,384,Westbrook Brewing Company,Mt. Pleasant, SC
1313,0.055,30,Harpoon Octoberfest,Märzen / Oktoberfest,12,234,Harpoon Brewery,Boston, MA
1314,0.054,,Popcorn Pilsner,German Pilsener,16,25,Sun King Brewing Company,Indianapolis, IN
1315,0.099,90,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2,51,Upslope Brewing Company,Boulder, CO
2646,0.083,,Orabelle,Tripel,12,6,Great Divide Brewing Company,Denver, CO
1317,0.053,20,Steel Rail Extra Pale Ale,American Pale Ale (APA),12,278,Berkshire Brewing Company,South Deerfield, MA
1318,0.057,20,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,12,181,Wild Wolf Brewing Company,Nellysford, VA
1319,0.096,,Pernicious Double IPA,American Double / Imperial IPA,12,380,Blue Blood Brewing Company,Lincoln, NE
1320,0.08,,Last Call Imperial Amber Ale,American Amber / Red Ale,12,380,Blue Blood Brewing Company,Lincoln, NE
1321,0.055,,Brewerhood Brown Ale,American Brown Ale,12,380,Blue Blood Brewing Company,Lincoln, NE
1322,0.07,45,Green Bullet Organic India Pale Ale,American IPA,16,429,Asher Brewing Company,Boulder, CO
